id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
26958,Male,38,1,28,0,1-2 Year,Yes,41724,122,191,1
26959,Female,64,1,28,0,> 2 Years,Yes,54055,26,293,1
26989,Male,41,1,28,0,1-2 Year,Yes,31352,128,216,1
26992,Male,31,1,28,0,< 1 Year,Yes,41656,26,225,1
27008,Female,40,1,28,0,1-2 Year,Yes,32558,26,143,1
27016,Male,42,1,28,0,1-2 Year,Yes,30197,124,52,1
27017,Male,48,1,41,0,1-2 Year,Yes,38462,26,34,1
27066,Female,30,1,16,0,< 1 Year,No,28125,152,147,1
27079,Female,67,1,28,0,1-2 Year,Yes,33035,154,188,1
27092,Male,29,1,47,0,< 1 Year,Yes,28150,154,270,1
27096,Female,23,1,3,0,< 1 Year,Yes,30651,152,229,1
27103,Female,21,1,24,0,< 1 Year,Yes,22951,152,165,1
27110,Male,24,1,28,0,< 1 Year,Yes,41013,152,199,1
27111,Male,55,1,48,0,1-2 Year,Yes,2630,157,154,1
27117,Male,63,1,28,0,1-2 Year,Yes,40675,124,140,1
27127,Male,41,1,20,0,1-2 Year,Yes,2630,26,46,1
27128,Female,42,1,35,0,1-2 Year,Yes,52599,124,198,1
27132,Male,45,1,39,0,1-2 Year,Yes,39019,26,222,1
27134,Female,28,1,28,0,< 1 Year,No,41859,152,183,1
27143,Male,45,1,47,0,> 2 Years,Yes,2630,16,56,1
27146,Female,55,1,8,0,1-2 Year,Yes,34671,163,246,1
27149,Female,22,1,37,0,< 1 Year,Yes,34388,152,259,1
27171,Female,23,1,12,0,< 1 Year,Yes,36355,152,270,1
27178,Female,46,1,28,0,1-2 Year,Yes,2630,157,120,1
27189,Female,39,1,46,0,1-2 Year,Yes,52619,11,44,1
27214,Male,47,1,29,0,1-2 Year,Yes,31021,26,109,1
27235,Male,43,1,46,0,1-2 Year,Yes,26544,124,34,1
27237,Female,40,1,28,0,1-2 Year,Yes,63136,122,37,1
27242,Male,36,1,15,0,1-2 Year,Yes,40465,124,13,1
27259,Female,42,1,28,0,1-2 Year,Yes,30241,23,248,1
27267,Female,31,1,28,0,< 1 Year,Yes,31713,152,103,1
27280,Male,56,1,28,0,> 2 Years,Yes,44557,26,172,1
27294,Male,38,1,28,0,1-2 Year,Yes,40542,26,102,1
27298,Male,40,1,28,0,1-2 Year,Yes,46592,156,151,1
27303,Female,44,1,28,0,1-2 Year,Yes,30123,122,182,1
27309,Male,54,1,50,0,1-2 Year,Yes,50251,8,113,1
27326,Female,45,1,41,0,1-2 Year,Yes,2630,136,285,1
27328,Male,37,1,46,0,1-2 Year,Yes,27701,26,187,1
27337,Male,51,1,28,0,1-2 Year,Yes,74283,26,28,1
27349,Male,40,1,28,0,> 2 Years,Yes,37867,124,275,1
27366,Female,37,1,8,0,1-2 Year,Yes,36680,124,212,1
27384,Female,47,1,28,0,1-2 Year,Yes,79986,26,152,1
27390,Male,38,1,28,0,> 2 Years,Yes,34853,16,200,1
27393,Female,44,1,28,0,1-2 Year,Yes,40787,29,169,1
27394,Male,38,1,28,0,1-2 Year,Yes,40634,124,167,1
27405,Female,53,1,11,0,1-2 Year,Yes,30725,26,44,1
27408,Male,33,1,28,0,1-2 Year,No,35500,154,145,1
27430,Male,59,1,25,0,1-2 Year,Yes,23136,26,13,1
27431,Male,64,1,28,0,1-2 Year,Yes,56503,26,252,1
27433,Male,47,1,28,0,1-2 Year,Yes,52899,31,85,1
27434,Male,46,1,8,0,1-2 Year,Yes,53148,26,47,1
27441,Female,40,1,15,0,1-2 Year,Yes,25799,124,197,1
27443,Female,29,1,28,0,< 1 Year,Yes,35013,152,36,1
27445,Male,71,1,28,0,1-2 Year,Yes,31384,155,30,1
27452,Female,31,1,28,0,< 1 Year,Yes,48866,124,141,1
27459,Male,36,1,28,0,1-2 Year,Yes,25275,26,198,1
27461,Male,31,1,28,0,1-2 Year,Yes,24133,122,106,1
27466,Female,51,1,36,0,1-2 Year,Yes,36307,163,67,1
27469,Male,41,1,8,0,1-2 Year,Yes,36259,156,57,1
27470,Female,49,1,28,0,1-2 Year,Yes,2630,26,207,1
27479,Female,42,1,28,0,> 2 Years,Yes,25319,26,74,1
27498,Female,65,1,28,0,> 2 Years,Yes,56139,26,128,1
27506,Female,60,1,41,0,1-2 Year,Yes,25670,124,229,1
27510,Female,36,1,28,0,1-2 Year,Yes,24595,154,19,1
27546,Male,67,1,28,0,1-2 Year,Yes,55012,26,78,1
27553,Male,65,1,43,0,1-2 Year,Yes,38061,26,229,1
27558,Male,42,1,46,0,1-2 Year,Yes,43977,154,291,1
27573,Female,28,1,28,0,< 1 Year,Yes,2630,156,15,1
27592,Male,47,1,28,0,1-2 Year,Yes,44863,122,285,1
27599,Male,24,1,41,0,< 1 Year,Yes,27968,152,49,1
27604,Male,74,1,28,0,1-2 Year,Yes,41138,124,151,1
27612,Female,46,1,28,0,1-2 Year,Yes,38954,26,208,1
27615,Male,29,1,28,0,1-2 Year,Yes,35698,155,248,1
27618,Female,41,1,8,0,1-2 Year,Yes,2630,163,110,1
27625,Female,30,1,28,0,1-2 Year,Yes,28819,122,52,1
27629,Male,28,1,28,0,< 1 Year,Yes,32903,26,70,1
27634,Male,53,1,35,0,1-2 Year,Yes,24635,124,11,1
27656,Male,39,1,28,0,1-2 Year,Yes,42111,124,46,1
27663,Female,34,1,52,0,1-2 Year,Yes,45114,124,66,1
27666,Female,39,1,28,0,1-2 Year,Yes,37726,124,215,1
27669,Female,28,1,37,0,1-2 Year,Yes,2630,156,123,1
27672,Male,51,1,28,0,1-2 Year,Yes,22415,26,119,1
27677,Female,32,1,28,0,1-2 Year,Yes,27503,156,262,1
27679,Male,40,1,28,0,1-2 Year,Yes,34575,55,200,1
27681,Female,60,1,48,0,1-2 Year,Yes,2630,26,13,1
27688,Male,48,1,18,0,1-2 Year,Yes,35151,26,271,1
27705,Male,68,1,28,0,> 2 Years,Yes,38879,26,114,1
27716,Female,67,1,28,0,1-2 Year,Yes,33349,154,95,1
27717,Female,45,1,28,0,1-2 Year,Yes,38225,156,97,1
27729,Male,44,1,28,0,1-2 Year,Yes,38108,124,47,1
27731,Male,56,1,28,0,1-2 Year,Yes,2630,26,58,1
27737,Male,68,1,8,0,1-2 Year,Yes,34952,7,121,1
27753,Male,23,1,28,0,< 1 Year,Yes,41749,124,190,1
27757,Male,45,1,28,0,1-2 Year,Yes,48188,124,109,1
27759,Male,43,1,35,0,1-2 Year,Yes,32972,26,252,1
27769,Male,43,1,28,0,1-2 Year,Yes,58398,124,133,1
27776,Male,49,1,29,0,1-2 Year,Yes,27146,124,195,1
27793,Male,46,1,33,0,1-2 Year,Yes,2630,31,85,1
27798,Male,33,1,28,0,< 1 Year,Yes,39897,124,126,1
27801,Male,27,1,8,0,1-2 Year,Yes,87128,124,243,1
27807,Male,56,1,29,0,1-2 Year,Yes,2630,156,278,1
27813,Male,45,1,5,0,1-2 Year,Yes,24063,26,218,1
27819,Female,44,1,46,0,1-2 Year,Yes,34554,11,148,1
27825,Male,42,1,29,0,1-2 Year,Yes,41952,124,225,1
27828,Male,53,1,28,0,1-2 Year,Yes,46508,26,70,1
27829,Male,44,1,28,0,1-2 Year,Yes,40192,26,221,1
27830,Male,45,1,46,0,1-2 Year,Yes,29346,26,256,1
27835,Male,27,1,28,0,< 1 Year,Yes,53963,26,115,1
27839,Male,54,1,27,0,> 2 Years,Yes,25610,124,176,1
27843,Female,53,1,40,0,1-2 Year,Yes,45190,26,42,1
27878,Female,44,1,41,0,1-2 Year,Yes,32074,26,28,1
27896,Male,31,1,28,0,< 1 Year,Yes,45687,26,237,1
27898,Male,51,1,25,0,1-2 Year,Yes,2630,26,247,1
27905,Female,45,1,28,0,1-2 Year,Yes,98979,124,53,1
27909,Male,52,1,28,0,1-2 Year,Yes,48686,26,85,1
27911,Male,50,1,28,0,> 2 Years,Yes,45652,55,15,1
27917,Female,45,1,33,0,1-2 Year,Yes,41271,154,96,1
27921,Female,31,1,11,0,1-2 Year,Yes,29400,156,192,1
27925,Male,46,1,28,0,> 2 Years,Yes,39564,26,163,1
27926,Male,35,1,28,1,1-2 Year,Yes,33045,150,123,1
27940,Female,23,1,37,0,< 1 Year,Yes,32427,152,47,1
27943,Male,35,1,3,0,1-2 Year,Yes,40941,124,184,1
27952,Female,79,1,28,0,1-2 Year,Yes,43382,26,77,1
27953,Male,39,1,28,0,1-2 Year,Yes,23346,152,110,1
27958,Male,32,1,29,0,< 1 Year,Yes,2630,157,171,1
27977,Male,37,1,14,0,1-2 Year,Yes,26917,124,77,1
27980,Male,52,1,19,0,1-2 Year,Yes,31679,26,22,1
27981,Male,51,1,36,0,1-2 Year,Yes,32941,124,91,1
27991,Female,55,1,8,0,1-2 Year,Yes,38784,124,290,1
28011,Male,65,1,41,0,1-2 Year,Yes,2630,30,105,1
28023,Male,29,1,6,0,< 1 Year,Yes,20969,152,138,1
28034,Male,43,1,28,0,1-2 Year,Yes,39280,26,264,1
28040,Male,53,1,28,0,1-2 Year,Yes,43144,26,210,1
28043,Female,33,1,28,0,1-2 Year,Yes,29422,124,184,1
28047,Male,62,1,48,0,1-2 Year,Yes,2630,26,185,1
28048,Female,73,1,28,0,1-2 Year,Yes,31041,26,239,1
28051,Female,31,1,46,0,1-2 Year,Yes,26904,155,21,1
28056,Male,48,1,41,0,1-2 Year,Yes,41372,26,264,1
28060,Male,43,1,28,0,1-2 Year,Yes,41780,13,296,1
28067,Female,55,1,8,0,> 2 Years,Yes,48518,7,42,1
28085,Female,50,1,30,0,> 2 Years,Yes,27598,124,208,1
28086,Male,51,1,28,0,1-2 Year,Yes,2630,124,63,1
28089,Female,46,1,28,0,1-2 Year,Yes,28611,124,281,1
28093,Female,47,1,3,0,1-2 Year,Yes,24843,124,18,1
28094,Male,53,1,28,0,1-2 Year,Yes,47532,26,211,1
28096,Male,39,1,38,0,1-2 Year,Yes,31388,124,76,1
28106,Female,60,1,7,0,1-2 Year,Yes,2630,157,83,1
28118,Male,63,1,28,0,> 2 Years,Yes,27543,26,138,1
28124,Male,47,1,8,0,1-2 Year,Yes,41549,26,187,1
28128,Female,43,1,5,0,1-2 Year,Yes,2630,156,192,1
28134,Female,22,1,41,0,< 1 Year,Yes,48109,153,215,1
28141,Male,51,1,14,0,1-2 Year,Yes,32200,124,211,1
28158,Female,49,1,28,0,1-2 Year,Yes,37514,124,230,1
28164,Female,33,1,28,0,< 1 Year,Yes,43442,26,88,1
28167,Male,36,1,24,0,1-2 Year,Yes,25903,26,113,1
28176,Female,43,1,28,0,> 2 Years,Yes,37135,26,200,1
28191,Male,49,1,41,0,1-2 Year,Yes,25399,26,194,1
28195,Male,27,1,30,0,< 1 Year,Yes,2630,152,145,1
28202,Male,40,1,47,0,1-2 Year,Yes,54310,26,233,1
28204,Male,42,1,28,0,1-2 Year,Yes,37833,156,284,1
28220,Female,25,1,27,0,< 1 Year,Yes,45762,152,125,1
28223,Male,54,1,8,0,1-2 Year,Yes,37554,26,68,1
28229,Female,61,1,28,0,1-2 Year,Yes,29805,124,248,1
28236,Male,26,1,28,0,< 1 Year,Yes,39355,152,130,1
28238,Female,48,1,28,0,> 2 Years,Yes,70457,26,78,1
28258,Female,47,1,28,0,1-2 Year,Yes,2630,26,172,1
28265,Male,48,1,28,0,> 2 Years,Yes,39328,26,86,1
28282,Male,32,1,23,0,1-2 Year,Yes,34482,156,11,1
28283,Male,56,1,29,0,1-2 Year,Yes,2630,26,213,1
28284,Male,45,1,46,0,1-2 Year,Yes,47379,124,220,1
28289,Male,27,1,37,0,< 1 Year,No,2630,152,64,1
28308,Female,38,1,28,0,1-2 Year,Yes,32909,124,65,1
28318,Male,41,1,28,0,1-2 Year,No,29919,124,138,1
28322,Male,65,1,50,0,1-2 Year,Yes,48312,69,105,1
28329,Female,40,1,28,0,1-2 Year,Yes,54649,124,139,1
28330,Male,43,1,29,0,1-2 Year,Yes,70937,154,213,1
28340,Female,50,1,28,0,1-2 Year,Yes,32417,26,87,1
28343,Female,35,1,41,0,1-2 Year,Yes,2630,124,107,1
28346,Female,67,1,1,0,1-2 Year,Yes,2630,122,60,1
28350,Male,35,1,28,0,1-2 Year,Yes,57322,124,202,1
28354,Female,48,1,14,0,1-2 Year,Yes,20021,154,108,1
28366,Male,55,1,0,0,1-2 Year,Yes,2630,26,33,1
28373,Female,40,1,45,0,1-2 Year,Yes,2630,157,222,1
28405,Male,54,1,29,0,> 2 Years,Yes,55149,26,44,1
28435,Female,49,1,28,0,1-2 Year,Yes,44807,26,240,1
28443,Female,46,1,28,0,1-2 Year,Yes,39823,26,150,1
28451,Male,30,1,28,1,1-2 Year,No,30392,26,186,1
28458,Male,56,1,28,0,1-2 Year,Yes,48523,26,134,1
28461,Female,29,1,20,0,< 1 Year,Yes,2630,124,256,1
28472,Male,68,1,38,0,1-2 Year,Yes,41379,26,164,1
28485,Male,43,1,28,0,> 2 Years,Yes,53723,124,42,1
28498,Male,35,1,28,0,1-2 Year,Yes,54236,26,261,1
28499,Male,40,1,33,0,1-2 Year,Yes,25216,124,298,1
28504,Male,41,1,28,0,1-2 Year,Yes,58465,122,225,1
28510,Female,30,1,29,0,< 1 Year,Yes,24258,152,145,1
28521,Female,43,1,28,0,1-2 Year,Yes,33784,122,159,1
28523,Male,48,1,30,0,1-2 Year,Yes,27791,157,129,1
28539,Male,49,1,46,0,1-2 Year,Yes,2630,157,219,1
28552,Female,26,1,13,0,< 1 Year,No,2630,152,216,1
28554,Male,24,1,30,0,1-2 Year,Yes,19512,156,269,1
28557,Female,37,1,30,0,1-2 Year,Yes,2630,124,90,1
28585,Male,65,1,8,0,1-2 Year,Yes,2630,157,237,1
28612,Male,56,1,8,0,1-2 Year,Yes,2630,26,76,1
28614,Male,54,1,46,0,1-2 Year,Yes,69235,26,95,1
28661,Male,43,1,11,0,> 2 Years,Yes,45783,26,92,1
28665,Male,44,1,50,0,1-2 Year,Yes,48883,124,69,1
28675,Male,49,1,43,0,1-2 Year,Yes,33741,26,106,1
28688,Female,25,1,50,0,< 1 Year,Yes,43908,152,110,1
28691,Female,44,1,28,0,1-2 Year,Yes,34737,124,281,1
28705,Male,45,1,20,0,> 2 Years,Yes,2630,124,146,1
28734,Male,35,1,47,0,1-2 Year,Yes,28839,124,80,1
28743,Female,45,1,17,0,1-2 Year,Yes,28515,7,96,1
28762,Female,45,1,28,0,1-2 Year,Yes,62631,26,107,1
28766,Male,60,1,35,0,1-2 Year,Yes,23105,124,287,1
28775,Male,56,1,28,0,> 2 Years,Yes,77626,26,254,1
28776,Female,46,1,28,0,1-2 Year,Yes,32239,26,287,1
28778,Male,30,1,28,0,< 1 Year,Yes,2630,160,171,1
28781,Male,25,1,41,0,< 1 Year,Yes,24580,152,297,1
28784,Male,37,1,19,0,1-2 Year,Yes,37990,124,154,1
28788,Male,28,1,41,0,< 1 Year,Yes,2630,124,11,1
28790,Male,50,1,28,0,1-2 Year,Yes,40513,24,118,1
28798,Male,40,1,31,0,1-2 Year,Yes,2630,124,70,1
28799,Female,24,1,47,0,< 1 Year,No,37490,151,164,1
28804,Female,50,1,28,0,> 2 Years,Yes,47655,26,267,1
28814,Male,44,1,28,0,1-2 Year,Yes,31867,13,196,1
28820,Male,47,1,28,0,1-2 Year,Yes,31881,26,45,1
28823,Male,20,1,28,0,1-2 Year,Yes,45814,124,169,1
28831,Male,45,1,28,0,> 2 Years,Yes,53700,124,160,1
28851,Female,68,1,35,0,1-2 Year,Yes,44523,26,297,1
28860,Male,38,1,29,0,1-2 Year,Yes,29525,124,285,1
28870,Male,52,1,28,0,1-2 Year,Yes,38213,124,198,1
28901,Female,36,1,28,0,1-2 Year,Yes,38461,26,154,1
28922,Male,35,1,28,0,1-2 Year,Yes,34025,154,120,1
28936,Female,51,1,28,0,1-2 Year,Yes,29056,26,22,1
28947,Male,74,1,28,0,1-2 Year,Yes,34335,124,277,1
28971,Female,47,1,28,0,1-2 Year,Yes,33196,25,73,1
28974,Male,45,1,28,0,1-2 Year,Yes,41089,124,77,1
28975,Female,28,1,29,0,1-2 Year,Yes,36083,124,271,1
28976,Male,21,1,9,0,< 1 Year,Yes,23784,160,58,1
28978,Male,34,1,15,0,1-2 Year,Yes,2630,155,193,1
28984,Male,57,1,8,0,1-2 Year,Yes,36092,26,277,1
28987,Female,36,1,28,0,1-2 Year,Yes,22365,26,298,1
28997,Female,75,1,34,0,1-2 Year,Yes,24582,26,288,1
29002,Male,41,1,28,0,1-2 Year,Yes,59165,156,84,1
29018,Female,47,1,28,0,> 2 Years,Yes,47667,26,28,1
29019,Male,47,1,14,0,1-2 Year,Yes,21667,124,235,1
29029,Male,45,1,28,0,> 2 Years,Yes,79974,26,35,1
29033,Male,44,1,28,0,1-2 Year,Yes,32505,124,185,1
29044,Male,41,1,16,0,1-2 Year,Yes,33222,124,125,1
29055,Male,53,1,28,0,1-2 Year,Yes,53241,26,235,1
29060,Male,40,1,2,1,1-2 Year,Yes,25650,163,246,1
29072,Male,40,1,28,0,> 2 Years,Yes,41010,124,31,1
29077,Male,22,1,32,0,< 1 Year,No,27932,152,48,1
29080,Female,20,1,3,0,< 1 Year,Yes,32279,160,191,1
29083,Male,53,1,45,0,1-2 Year,Yes,34753,124,225,1
29084,Female,36,1,30,0,1-2 Year,Yes,2630,124,94,1
29090,Female,48,1,28,0,1-2 Year,Yes,44980,26,105,1
29094,Female,50,1,36,0,1-2 Year,Yes,37272,124,174,1
29102,Female,33,1,41,0,< 1 Year,Yes,2630,154,61,1
29104,Male,56,1,20,0,> 2 Years,Yes,2630,133,295,1
29117,Male,50,1,28,0,1-2 Year,No,35978,26,34,1
29124,Male,41,1,29,0,1-2 Year,Yes,36498,124,121,1
29129,Female,36,1,9,0,1-2 Year,Yes,38639,31,256,1
29134,Female,36,1,28,0,1-2 Year,Yes,54878,150,75,1
29136,Female,44,1,46,0,1-2 Year,Yes,30974,26,289,1
29142,Male,65,1,28,0,1-2 Year,Yes,51300,125,115,1
29153,Female,42,1,28,0,1-2 Year,Yes,52795,26,206,1
29154,Female,46,1,28,0,1-2 Year,Yes,40695,31,251,1
29155,Female,33,1,28,0,1-2 Year,Yes,2630,158,184,1
29164,Male,33,1,36,0,1-2 Year,Yes,2630,124,49,1
29165,Female,39,1,47,0,1-2 Year,Yes,48016,16,283,1
29166,Female,77,1,28,0,> 2 Years,Yes,36106,26,133,1
29172,Female,46,1,28,0,1-2 Year,Yes,2630,26,189,1
29175,Male,25,1,6,0,< 1 Year,Yes,26973,152,252,1
29184,Female,39,1,3,0,1-2 Year,Yes,28251,124,281,1
29188,Male,38,1,4,0,1-2 Year,Yes,39603,163,237,1
29199,Male,33,1,3,0,1-2 Year,Yes,32426,163,61,1
29202,Male,50,1,40,0,1-2 Year,Yes,35198,30,102,1
29213,Male,52,1,28,0,1-2 Year,Yes,53329,26,186,1
29225,Male,30,1,28,0,< 1 Year,Yes,2630,122,157,1
29237,Female,72,1,50,0,1-2 Year,Yes,22352,124,69,1
29245,Female,50,1,28,0,1-2 Year,Yes,52341,26,236,1
29265,Male,61,1,29,0,1-2 Year,Yes,37365,124,180,1
29267,Male,62,1,41,0,1-2 Year,Yes,30458,26,45,1
29270,Male,32,1,33,0,< 1 Year,Yes,44731,156,242,1
29279,Male,48,1,36,0,1-2 Year,Yes,32678,124,130,1
29294,Female,23,1,30,0,< 1 Year,Yes,2630,152,134,1
29298,Male,45,1,11,0,< 1 Year,Yes,41116,26,255,1
29304,Male,55,1,25,0,1-2 Year,Yes,19563,124,23,1
29323,Male,48,1,35,0,1-2 Year,Yes,30621,124,298,1
29324,Female,41,1,7,0,1-2 Year,Yes,2630,157,238,1
29336,Female,69,1,28,0,1-2 Year,Yes,35904,26,25,1
29344,Male,49,1,8,0,1-2 Year,Yes,38938,124,101,1
29362,Male,48,1,28,0,1-2 Year,Yes,31140,26,27,1
29378,Male,43,1,28,0,1-2 Year,Yes,37483,26,139,1
29386,Male,59,1,28,0,1-2 Year,Yes,52119,56,129,1
29394,Female,42,1,11,0,1-2 Year,Yes,29890,124,174,1
29397,Male,26,1,37,0,< 1 Year,No,2630,160,281,1
29404,Female,27,1,8,0,< 1 Year,Yes,37962,124,83,1
29411,Male,23,1,28,0,< 1 Year,Yes,41119,152,233,1
29412,Male,42,1,11,0,1-2 Year,Yes,35478,26,165,1
29426,Male,36,1,28,0,1-2 Year,Yes,34274,122,246,1
29433,Female,43,1,28,0,1-2 Year,Yes,38478,55,264,1
29435,Male,50,1,36,0,1-2 Year,Yes,45862,124,104,1
29440,Female,58,1,28,0,> 2 Years,Yes,37231,124,92,1
29447,Male,73,1,28,0,1-2 Year,Yes,65368,122,28,1
29461,Male,24,1,28,0,< 1 Year,Yes,36187,150,12,1
29465,Female,45,1,8,0,1-2 Year,Yes,40482,124,237,1
29479,Male,27,1,15,0,< 1 Year,No,20771,152,164,1
29482,Male,44,1,7,0,1-2 Year,Yes,34762,124,205,1
29491,Female,41,1,28,0,> 2 Years,Yes,43511,124,198,1
29499,Male,40,1,28,0,> 2 Years,Yes,30018,26,183,1
29507,Female,29,1,33,0,< 1 Year,Yes,44239,124,55,1
29509,Male,33,1,48,0,< 1 Year,Yes,2630,154,238,1
29512,Male,61,1,29,0,> 2 Years,Yes,22348,124,245,1
29521,Male,45,1,11,0,1-2 Year,Yes,34132,124,24,1
29522,Male,52,1,11,0,1-2 Year,Yes,2630,124,88,1
29534,Male,62,1,35,0,1-2 Year,Yes,71866,26,50,1
29564,Male,49,1,28,0,1-2 Year,Yes,42518,26,52,1
29568,Female,44,1,46,0,1-2 Year,Yes,29681,124,19,1
29572,Male,31,1,8,0,1-2 Year,Yes,30103,124,127,1
29575,Male,22,1,46,0,< 1 Year,Yes,50644,152,281,1
29577,Female,38,1,28,0,1-2 Year,Yes,33362,122,216,1
29597,Female,45,1,28,0,1-2 Year,Yes,43440,124,133,1
29609,Female,35,1,28,0,1-2 Year,Yes,31804,122,158,1
29616,Female,27,1,6,0,< 1 Year,Yes,31175,153,83,1
29617,Female,30,1,3,0,1-2 Year,Yes,32589,154,238,1
29622,Female,44,1,28,0,1-2 Year,Yes,26937,26,295,1
29628,Male,21,1,36,0,< 1 Year,Yes,30885,160,205,1
29635,Male,24,1,18,0,< 1 Year,Yes,31097,124,282,1
29663,Male,25,1,3,0,< 1 Year,Yes,35908,152,222,1
29665,Male,34,1,35,0,1-2 Year,Yes,2630,157,76,1
29669,Male,28,1,28,0,1-2 Year,Yes,30436,26,161,1
29670,Male,41,1,15,0,1-2 Year,Yes,27756,157,198,1
29680,Male,36,1,28,0,1-2 Year,Yes,22762,124,42,1
29682,Male,59,1,28,0,1-2 Year,No,2630,124,69,1
29693,Male,39,1,28,0,1-2 Year,Yes,41217,124,120,1
29706,Male,42,1,8,0,1-2 Year,Yes,2630,25,12,1
29725,Female,50,1,3,0,1-2 Year,Yes,29242,122,279,1
29739,Female,53,1,28,0,1-2 Year,Yes,45563,124,282,1
29740,Male,53,1,46,0,1-2 Year,Yes,22193,124,21,1
29758,Male,57,1,33,0,1-2 Year,Yes,31213,124,184,1
29759,Male,37,1,28,0,1-2 Year,Yes,29675,124,248,1
29794,Female,56,1,28,0,1-2 Year,Yes,35081,124,127,1
29798,Female,39,1,26,0,1-2 Year,Yes,31380,122,59,1
29801,Male,37,1,0,0,1-2 Year,Yes,44131,163,229,1
29803,Male,20,1,28,0,< 1 Year,Yes,37698,157,231,1
29816,Male,64,1,28,0,1-2 Year,Yes,39543,26,280,1
29831,Female,51,1,18,0,1-2 Year,Yes,33296,26,52,1
29832,Female,51,1,28,0,1-2 Year,Yes,30977,26,183,1
29841,Male,38,1,36,0,1-2 Year,Yes,33844,124,101,1
29852,Male,63,1,41,0,1-2 Year,Yes,25088,157,298,1
29855,Female,29,1,8,0,< 1 Year,Yes,30145,26,78,1
29856,Male,42,1,28,0,1-2 Year,Yes,34699,124,141,1
29864,Male,50,1,28,0,> 2 Years,Yes,70336,26,274,1
29889,Female,50,1,28,0,1-2 Year,Yes,41306,26,76,1
29891,Female,41,1,28,0,> 2 Years,Yes,47844,124,54,1
29892,Male,45,1,41,0,1-2 Year,Yes,49194,26,34,1
29893,Male,49,1,8,0,1-2 Year,Yes,2630,124,78,1
29921,Female,39,1,8,0,1-2 Year,Yes,40827,26,271,1
29929,Male,48,1,28,0,1-2 Year,Yes,42159,26,118,1
29940,Male,64,1,28,0,1-2 Year,Yes,35767,122,19,1
29957,Male,37,1,36,0,1-2 Year,Yes,2630,152,167,1
29997,Male,23,1,36,0,< 1 Year,Yes,27370,152,210,1
30003,Female,22,1,6,0,1-2 Year,Yes,26360,124,23,1
30004,Male,42,1,28,0,> 2 Years,Yes,31246,26,232,1
30019,Male,42,1,28,0,1-2 Year,Yes,33117,26,56,1
30040,Male,46,1,28,0,1-2 Year,Yes,57370,124,34,1
30050,Female,44,1,3,0,1-2 Year,Yes,37105,124,158,1
30057,Male,47,1,28,0,1-2 Year,Yes,27012,124,167,1
30060,Female,46,1,28,0,1-2 Year,Yes,33132,26,40,1
30063,Female,29,1,7,0,< 1 Year,Yes,36113,152,284,1
30067,Female,40,1,28,0,1-2 Year,Yes,69856,156,172,1
30069,Male,33,1,30,0,< 1 Year,Yes,24989,152,124,1
30070,Male,49,1,33,0,1-2 Year,Yes,31870,154,120,1
30085,Male,40,1,30,0,1-2 Year,No,23986,157,180,1
30086,Male,57,1,39,0,1-2 Year,Yes,46187,26,53,1
30099,Male,39,1,8,0,1-2 Year,Yes,24160,124,144,1
30103,Female,56,1,28,0,1-2 Year,Yes,82135,26,209,1
30115,Male,53,1,14,0,> 2 Years,Yes,24169,124,45,1
30126,Male,39,1,50,0,1-2 Year,Yes,36295,26,128,1
30139,Female,35,1,28,0,1-2 Year,Yes,32120,124,152,1
30148,Male,44,1,46,0,1-2 Year,Yes,36565,124,149,1
30160,Female,32,1,28,0,< 1 Year,Yes,24326,124,120,1
30161,Male,35,1,12,0,1-2 Year,Yes,32082,124,261,1
30174,Female,41,1,28,0,1-2 Year,Yes,29458,26,169,1
30188,Female,36,1,11,0,1-2 Year,Yes,42164,26,267,1
30193,Male,23,1,10,0,< 1 Year,Yes,30484,152,290,1
30227,Male,45,1,28,0,> 2 Years,Yes,34029,26,293,1
30234,Male,26,1,33,0,< 1 Year,Yes,45466,152,130,1
30244,Male,32,1,28,0,< 1 Year,Yes,36212,154,51,1
30247,Male,54,1,28,0,1-2 Year,Yes,54696,26,226,1
30271,Female,20,1,10,0,< 1 Year,Yes,2630,160,166,1
30273,Male,50,1,48,0,1-2 Year,Yes,2630,124,110,1
30280,Female,42,1,21,0,1-2 Year,Yes,29897,26,63,1
30282,Male,25,1,41,0,< 1 Year,Yes,37429,124,70,1
30322,Female,56,1,28,0,1-2 Year,Yes,59318,122,33,1
30333,Male,48,1,28,0,1-2 Year,No,31940,124,87,1
30343,Male,35,1,38,0,1-2 Year,Yes,32620,156,248,1
30364,Female,47,1,3,0,> 2 Years,Yes,24448,26,99,1
30366,Male,71,1,28,0,1-2 Year,Yes,42686,26,211,1
30368,Male,30,1,28,0,1-2 Year,Yes,23121,26,38,1
30372,Female,52,1,28,0,1-2 Year,Yes,35107,26,163,1
30386,Female,46,1,49,0,1-2 Year,Yes,2630,124,88,1
30400,Female,30,1,18,0,1-2 Year,Yes,2630,157,48,1
30421,Female,33,1,28,0,< 1 Year,Yes,37538,124,241,1
30424,Male,49,1,28,0,> 2 Years,Yes,47693,26,56,1
30429,Male,48,1,28,0,1-2 Year,Yes,49366,26,43,1
30430,Male,43,1,28,0,1-2 Year,Yes,29057,124,282,1
30434,Male,60,1,28,0,> 2 Years,Yes,50572,26,198,1
